date,pm25,pm10,o3,no2,so2,co
2015-03-30,165.0,190.0,62.0,36.0,15.0,13.0
2015-03-31,207.0,96.0,31.0,27.0,9.0,19.0
2015-04-01,196.0,55.0,31.0,26.0,2.0,6.0
2014-10-02,164.0,69.0,16.0,23.0,3.0,8.0
2014-10-03,142.0,97.0,6.0,30.0,3.0,17.0
2014-10-04,192.0,79.0,24.0,21.0,2.0,11.0
2014-10-05,168.0,35.0,31.0,19.0,1.0,7.0
2014-10-06,96.0,43.0,32.0,25.0,1.0,4.0
2014-10-07,91.0,112.0,35.0,45.0,6.0,11.0
2014-10-08,201.0,194.0,12.0,62.0,4.0,20.0
2014-10-09,346.0,225.0,30.0,57.0,2.0,22.0
2014-10-10,415.0,180.0,58.0,49.0,7.0,20.0
2014-10-11,376.0,93.0,27.0,32.0,4.0,14.0
2014-10-12,258.0,15.0,21.0,12.0,2.0,1.0
2014-10-13,28.0,24.0,23.0,17.0,2.0,2.0
2014-10-14,43.0,70.0,26.0,33.0,3.0,5.0
2014-10-15,116.0,86.0,28.0,26.0,5.0,5.0
2014-10-16,108.0,72.0,33.0,27.0,5.0,5.0
2014-10-17,106.0,118.0,24.0,54.0,6.0,10.0
2014-10-18,178.0,172.0,51.0,64.0,11.0,20.0
2014-10-19,251.0,237.0,30.0,59.0,5.0,22.0
2014-10-20,338.0,143.0,15.0,38.0,1.0,13.0
2014-10-21,269.0,69.0,10.0,28.0,10.0,10.0
2014-10-22,114.0,102.0,2.0,35.0,6.0,10.0
2014-10-23,167.0,120.0,4.0,43.0,7.0,14.0
2014-10-24,198.0,206.0,22.0,50.0,6.0,21.0
2014-10-25,304.0,223.0,27.0,53.0,3.0,23.0
2014-10-26,405.0,65.0,31.0,22.0,1.0,7.0
2014-10-27,126.0,55.0,21.0,29.0,8.0,5.0
2014-10-28,91.0,82.0,19.0,33.0,8.0,8.0
2014-10-29,151.0,123.0,15.0,51.0,8.0,13.0
2014-10-30,193.0,152.0,6.0,60.0,12.0,18.0
2014-10-31,240.0,125.0,9.0,44.0,8.0,19.0
2014-11-01,237.0,65.0,22.0,28.0,3.0,8.0
2014-11-02,96.0,20.0,27.0,15.0,2.0,1.0
2014-11-03,32.0,43.0,32.0,29.0,3.0,5.0
2014-11-04,78.0,108.0,14.0,45.0,14.0,14.0
2014-11-05,192.0,64.0,26.0,30.0,4.0,10.0
2014-11-06,119.0,23.0,29.0,12.0,4.0,3.0
2014-11-07,45.0,61.0,15.0,26.0,8.0,9.0
2014-11-08,131.0,66.0,22.0,33.0,8.0,10.0
2014-11-09,161.0,55.0,26.0,32.0,3.0,8.0
2014-11-10,140.0,67.0,12.0,41.0,4.0,10.0
2014-11-11,153.0,57.0,29.0,20.0,1.0,6.0
2014-11-12,89.0,42.0,31.0,7.0,1.0,1.0
2014-11-13,26.0,38.0,21.0,26.0,3.0,5.0
2014-11-14,79.0,53.0,18.0,31.0,7.0,8.0
2014-11-15,113.0,136.0,1.0,58.0,24.0,23.0
2014-11-16,228.0,96.0,22.0,35.0,13.0,18.0
2014-11-17,171.0,29.0,24.0,21.0,7.0,4.0
2014-11-18,73.0,82.0,7.0,43.0,18.0,13.0
2014-11-19,161.0,256.0,1.0,69.0,31.0,38.0
2014-11-20,366.0,283.0,2.0,74.0,21.0,40.0
2014-11-21,403.0,181.0,13.0,55.0,10.0,25.0
2014-11-22,254.0,45.0,16.0,29.0,7.0,6.0
2014-11-23,99.0,101.0,1.0,45.0,15.0,20.0
2014-11-24,191.0,74.0,17.0,36.0,7.0,16.0
2014-11-25,157.0,127.0,8.0,44.0,19.0,22.0
2014-11-26,230.0,231.0,1.0,61.0,21.0,37.0
2014-11-27,345.0,92.0,24.0,28.0,7.0,11.0
2014-11-28,126.0,102.0,12.0,36.0,13.0,14.0
2014-11-29,170.0,257.0,1.0,48.0,13.0,36.0
2014-11-30,350.0,156.0,29.0,19.0,7.0,10.0
2014-12-01,145.0,66.0,25.0,8.0,3.0,2.0
2014-12-02,54.0,48.0,11.0,25.0,11.0,8.0
2014-12-03,112.0,52.0,29.0,14.0,5.0,5.0
2014-12-04,63.0,37.0,28.0,10.0,3.0,2.0
2014-12-05,37.0,42.0,24.0,24.0,9.0,5.0
2014-12-06,76.0,71.0,15.0,37.0,19.0,15.0
2014-12-07,137.0,58.0,23.0,24.0,15.0,11.0
2014-12-08,119.0,58.0,16.0,29.0,14.0,9.0
2014-12-09,122.0,255.0,2.0,59.0,41.0,54.0
2014-12-10,382.0,153.0,25.0,33.0,24.0,25.0
2014-12-11,199.0,39.0,26.0,16.0,8.0,4.0
2014-12-12,72.0,42.0,22.0,12.0,5.0,2.0
2014-12-13,51.0,57.0,17.0,25.0,12.0,8.0
2014-12-14,111.0,91.0,8.0,42.0,22.0,19.0
2014-12-15,174.0,95.0,26.0,26.0,17.0,14.0
2014-12-16,130.0,31.0,25.0,7.0,3.0,3.0
2014-12-17,44.0,88.0,14.0,35.0,19.0,15.0
2014-12-18,161.0,121.0,3.0,43.0,45.0,34.0
2014-12-19,222.0,47.0,26.0,20.0,9.0,10.0
2014-12-20,120.0,13.0,21.0,15.0,5.0,3.0
2014-12-21,41.0,30.0,19.0,16.0,6.0,4.0
2014-12-22,60.0,88.0,7.0,43.0,24.0,19.0
2014-12-23,170.0,90.0,21.0,41.0,27.0,22.0
2014-12-24,170.0,34.0,28.0,16.0,9.0,3.0
2014-12-25,54.0,33.0,25.0,25.0,11.0,5.0
2014-12-26,82.0,125.0,1.0,51.0,42.0,33.0
2014-12-27,226.0,167.0,2.0,67.0,48.0,40.0
2014-12-28,288.0,167.0,19.0,55.0,34.0,31.0
2014-12-29,255.0,,,,,
2014-07-02,176.0,73.0,51.0,13.0,1.0,8.0
2014-07-03,143.0,111.0,72.0,21.0,3.0,12.0
2014-07-04,255.0,98.0,109.0,25.0,1.0,13.0
2014-07-05,259.0,70.0,99.0,20.0,1.0,10.0
2014-07-06,186.0,75.0,107.0,16.0,5.0,13.0
2014-07-07,244.0,109.0,105.0,23.0,6.0,10.0
2014-07-08,205.0,91.0,49.0,23.0,4.0,8.0
2014-07-09,146.0,56.0,53.0,27.0,1.0,5.0
2014-07-10,77.0,66.0,87.0,24.0,3.0,5.0
2014-07-11,89.0,61.0,61.0,20.0,2.0,4.0
2014-07-12,91.0,32.0,62.0,17.0,1.0,3.0
2014-07-13,49.0,48.0,54.0,22.0,1.0,4.0
2014-07-14,68.0,62.0,116.0,26.0,2.0,5.0
2014-07-15,93.0,86.0,104.0,14.0,3.0,5.0
2014-07-16,126.0,91.0,77.0,25.0,2.0,9.0
2014-07-17,180.0,100.0,60.0,22.0,3.0,19.0
2014-07-18,194.0,94.0,105.0,20.0,4.0,15.0
2014-07-19,190.0,67.0,80.0,16.0,1.0,6.0
2014-07-20,149.0,70.0,89.0,14.0,2.0,7.0
2014-07-21,150.0,40.0,42.0,13.0,2.0,5.0
2014-07-22,86.0,27.0,20.0,17.0,3.0,4.0
2014-07-23,52.0,51.0,32.0,32.0,3.0,7.0
2014-07-24,73.0,87.0,48.0,39.0,3.0,9.0
2014-07-25,145.0,70.0,103.0,23.0,4.0,14.0
2014-07-26,146.0,91.0,131.0,16.0,7.0,11.0
2014-07-27,170.0,94.0,131.0,14.0,11.0,8.0
2014-07-28,171.0,89.0,107.0,13.0,6.0,8.0
2014-07-29,175.0,93.0,103.0,13.0,3.0,7.0
2014-07-30,179.0,95.0,59.0,11.0,2.0,13.0
2014-07-31,191.0,118.0,108.0,19.0,3.0,15.0
2014-08-01,232.0,95.0,99.0,15.0,2.0,12.0
2014-08-02,196.0,81.0,115.0,18.0,2.0,9.0
2014-08-03,170.0,88.0,104.0,26.0,1.0,10.0
2014-08-04,180.0,44.0,24.0,20.0,1.0,6.0
2014-08-05,83.0,57.0,67.0,16.0,4.0,6.0
2014-08-06,67.0,58.0,52.0,19.0,1.0,5.0
2014-08-07,86.0,75.0,126.0,22.0,6.0,11.0
2014-08-08,144.0,73.0,120.0,21.0,6.0,10.0
2014-08-09,140.0,86.0,114.0,22.0,5.0,10.0
2014-08-10,156.0,54.0,101.0,16.0,1.0,6.0
2014-08-11,91.0,59.0,62.0,23.0,1.0,5.0
2014-08-12,73.0,53.0,98.0,31.0,3.0,9.0
2014-08-13,84.0,42.0,31.0,15.0,1.0,5.0
2014-08-14,82.0,51.0,85.0,22.0,2.0,6.0
2014-08-15,85.0,104.0,95.0,27.0,2.0,6.0
2014-08-16,102.0,72.0,72.0,23.0,6.0,6.0
2014-08-17,139.0,57.0,100.0,16.0,3.0,5.0
2014-08-18,116.0,66.0,99.0,19.0,3.0,8.0
2014-08-19,140.0,78.0,110.0,19.0,4.0,9.0
2014-08-20,157.0,87.0,116.0,17.0,9.0,9.0
2014-08-21,170.0,109.0,114.0,23.0,7.0,11.0
2014-08-22,188.0,60.0,32.0,29.0,2.0,7.0
2014-08-23,113.0,104.0,114.0,36.0,3.0,12.0
2014-08-24,187.0,31.0,48.0,13.0,2.0,4.0
2014-08-25,61.0,33.0,52.0,18.0,1.0,3.0
2014-08-26,56.0,53.0,67.0,29.0,2.0,4.0
2014-08-27,69.0,77.0,103.0,34.0,4.0,6.0
2014-08-28,129.0,85.0,63.0,30.0,5.0,9.0
2014-08-29,166.0,79.0,75.0,17.0,2.0,9.0
2014-08-30,164.0,100.0,30.0,27.0,2.0,16.0
2014-08-31,204.0,67.0,60.0,13.0,1.0,10.0
2014-09-01,168.0,91.0,43.0,28.0,2.0,16.0
2014-09-02,182.0,25.0,31.0,13.0,1.0,8.0
2014-09-03,81.0,45.0,48.0,19.0,3.0,4.0
2014-09-04,47.0,67.0,76.0,33.0,2.0,8.0
2014-09-05,112.0,92.0,112.0,24.0,6.0,10.0
2014-09-06,167.0,95.0,94.0,23.0,9.0,14.0
2014-09-07,191.0,106.0,86.0,27.0,8.0,11.0
2014-09-08,201.0,42.0,48.0,12.0,1.0,4.0
2014-09-09,42.0,65.0,88.0,23.0,3.0,6.0
2014-09-10,106.0,77.0,95.0,28.0,9.0,11.0
2014-09-11,143.0,97.0,53.0,37.0,12.0,16.0
2014-09-12,170.0,62.0,27.0,27.0,3.0,7.0
2014-09-13,156.0,70.0,81.0,25.0,4.0,6.0
2014-09-14,146.0,57.0,22.0,28.0,2.0,5.0
2014-09-15,110.0,41.0,36.0,22.0,2.0,3.0
2014-09-16,63.0,73.0,16.0,35.0,3.0,4.0
2014-09-17,112.0,52.0,24.0,29.0,2.0,4.0
2014-09-18,118.0,72.0,59.0,34.0,2.0,32.0
2014-09-19,145.0,93.0,57.0,29.0,4.0,11.0
2014-09-20,168.0,97.0,90.0,30.0,3.0,17.0
2014-09-21,192.0,92.0,52.0,25.0,10.0,24.0
2014-09-22,179.0,87.0,16.0,33.0,9.0,21.0
2014-09-23,176.0,64.0,8.0,22.0,1.0,9.0
2014-09-24,139.0,37.0,34.0,16.0,1.0,9.0
2014-09-25,87.0,87.0,26.0,27.0,1.0,11.0
2014-09-26,187.0,90.0,25.0,29.0,7.0,13.0
2014-09-27,198.0,36.0,34.0,25.0,1.0,5.0
2014-09-28,97.0,90.0,23.0,34.0,5.0,11.0
2014-09-29,153.0,61.0,30.0,21.0,2.0,7.0
2014-09-30,116.0,46.0,18.0,20.0,4.0,4.0
2014-10-01,77.0,91.0,1.0,30.0,2.0,8.0
2014-04-02,201.0,107.0,65.0,27.0,13.0,14.0
2014-04-03,178.0,61.0,41.0,19.0,4.0,
2014-04-04,78.0,91.0,44.0,20.0,5.0,11.0
2014-04-05,95.0,67.0,44.0,14.0,4.0,
2014-04-06,75.0,96.0,47.0,29.0,6.0,12.0
2014-04-07,138.0,108.0,77.0,26.0,11.0,16.0
2014-04-08,169.0,139.0,93.0,39.0,21.0,20.0
2014-04-09,221.0,134.0,46.0,24.0,12.0,14.0
2014-04-10,205.0,275.0,27.0,21.0,16.0,18.0
2014-04-11,171.0,79.0,40.0,24.0,11.0,15.0
2014-04-12,141.0,99.0,61.0,35.0,15.0,20.0
2014-04-13,183.0,116.0,98.0,31.0,14.0,
2014-04-14,206.0,147.0,94.0,39.0,18.0,22.0
2014-04-15,300.0,79.0,33.0,28.0,9.0,12.0
2014-04-16,151.0,79.0,34.0,31.0,6.0,13.0
2014-04-17,144.0,85.0,42.0,34.0,13.0,18.0
2014-04-18,182.0,85.0,54.0,26.0,9.0,17.0
2014-04-19,203.0,58.0,33.0,32.0,9.0,12.0
2014-04-20,150.0,55.0,45.0,26.0,4.0,13.0
2014-04-21,141.0,58.0,46.0,29.0,3.0,11.0
2014-04-22,124.0,73.0,67.0,28.0,4.0,13.0
2014-04-23,159.0,97.0,79.0,21.0,13.0,13.0
2014-04-24,186.0,83.0,67.0,22.0,10.0,7.0
2014-04-25,178.0,112.0,74.0,39.0,12.0,9.0
2014-04-26,190.0,65.0,35.0,10.0,1.0,2.0
2014-04-27,111.0,63.0,56.0,20.0,2.0,5.0
2014-04-28,142.0,79.0,70.0,22.0,4.0,6.0
2014-04-29,148.0,100.0,87.0,33.0,10.0,9.0
2014-04-30,176.0,100.0,101.0,28.0,13.0,9.0
2014-05-01,182.0,124.0,89.0,17.0,11.0,7.0
2014-05-02,188.0,41.0,42.0,9.0,1.0,1.0
2014-05-03,108.0,106.0,42.0,24.0,3.0,3.0
2014-05-04,156.0,49.0,39.0,7.0,1.0,1.0
2014-05-05,123.0,48.0,38.0,18.0,1.0,3.0
2014-05-06,122.0,97.0,52.0,26.0,17.0,8.0
2014-05-07,171.0,80.0,47.0,24.0,6.0,11.0
2014-05-08,152.0,80.0,80.0,25.0,8.0,8.0
2014-05-09,167.0,79.0,55.0,25.0,17.0,11.0
2014-05-10,154.0,67.0,43.0,22.0,14.0,10.0
2014-05-11,142.0,27.0,40.0,14.0,1.0,7.0
2014-05-12,92.0,60.0,70.0,23.0,2.0,5.0
2014-05-13,121.0,85.0,50.0,30.0,5.0,5.0
2014-05-14,135.0,52.0,35.0,14.0,2.0,1.0
2014-05-15,73.0,120.0,48.0,32.0,3.0,3.0
2014-05-16,151.0,88.0,63.0,28.0,6.0,4.0
2014-05-17,160.0,82.0,100.0,35.0,15.0,8.0
2014-05-18,151.0,103.0,127.0,31.0,15.0,8.0
2014-05-19,169.0,107.0,111.0,24.0,9.0,8.0
2014-05-20,177.0,120.0,89.0,25.0,5.0,8.0
2014-05-21,138.0,122.0,125.0,29.0,16.0,12.0
2014-05-22,173.0,131.0,105.0,33.0,11.0,13.0
2014-05-23,207.0,98.0,111.0,24.0,11.0,7.0
2014-05-24,160.0,114.0,34.0,23.0,5.0,9.0
2014-05-25,168.0,123.0,41.0,16.0,2.0,6.0
2014-05-26,128.0,64.0,66.0,30.0,1.0,4.0
2014-05-27,65.0,101.0,44.0,28.0,2.0,3.0
2014-05-28,83.0,71.0,98.0,29.0,4.0,4.0
2014-05-29,87.0,92.0,113.0,34.0,7.0,5.0
2014-05-30,116.0,126.0,164.0,39.0,23.0,13.0
2014-05-31,169.0,137.0,139.0,37.0,30.0,21.0
2014-06-01,181.0,62.0,96.0,13.0,2.0,6.0
2014-06-02,134.0,39.0,79.0,16.0,1.0,4.0
2014-06-03,98.0,57.0,103.0,26.0,4.0,6.0
2014-06-04,116.0,75.0,96.0,29.0,6.0,7.0
2014-06-05,147.0,80.0,122.0,26.0,6.0,8.0
2014-06-06,151.0,73.0,35.0,21.0,8.0,10.0
2014-06-07,115.0,25.0,45.0,16.0,1.0,3.0
2014-06-08,42.0,65.0,62.0,33.0,5.0,7.0
2014-06-09,112.0,51.0,73.0,23.0,4.0,5.0
2014-06-10,97.0,72.0,51.0,20.0,4.0,12.0
2014-06-11,159.0,57.0,61.0,18.0,1.0,6.0
2014-06-12,108.0,60.0,82.0,20.0,2.0,5.0
2014-06-13,88.0,81.0,91.0,22.0,5.0,8.0
2014-06-14,130.0,60.0,130.0,20.0,2.0,5.0
2014-06-15,109.0,120.0,132.0,28.0,10.0,11.0
2014-06-16,182.0,107.0,106.0,19.0,2.0,10.0
2014-06-17,197.0,86.0,70.0,17.0,2.0,8.0
2014-06-18,149.0,77.0,96.0,20.0,2.0,7.0
2014-06-19,142.0,108.0,64.0,21.0,3.0,11.0
2014-06-20,192.0,62.0,70.0,12.0,1.0,6.0
2014-06-21,112.0,63.0,80.0,15.0,3.0,8.0
2014-06-22,143.0,48.0,79.0,17.0,1.0,5.0
2014-06-23,94.0,41.0,95.0,21.0,1.0,4.0
2014-06-24,74.0,74.0,120.0,29.0,4.0,7.0
2014-06-25,136.0,85.0,61.0,25.0,9.0,10.0
2014-06-26,167.0,76.0,122.0,17.0,3.0,10.0
2014-06-27,192.0,34.0,50.0,21.0,1.0,4.0
2014-06-28,64.0,45.0,64.0,21.0,2.0,3.0
2014-06-29,66.0,69.0,122.0,26.0,9.0,12.0
2014-06-30,123.0,83.0,133.0,28.0,10.0,10.0
2014-07-01,155.0,94.0,127.0,21.0,19.0,10.0
2014-01-02,125.0,136.0,4.0,44.0,45.0,39.0
2014-01-03,218.0,79.0,22.0,20.0,15.0,22.0
2014-01-04,127.0,109.0,3.0,37.0,26.0,32.0
2014-01-05,213.0,74.0,16.0,32.0,23.0,24.0
2014-01-06,168.0,91.0,4.0,33.0,30.0,22.0
2014-01-07,204.0,69.0,19.0,27.0,21.0,22.0
2014-01-08,178.0,17.0,21.0,7.0,7.0,11.0
2014-01-09,65.0,42.0,22.0,14.0,9.0,13.0
2014-01-10,92.0,77.0,5.0,33.0,31.0,23.0
2014-01-11,160.0,120.0,3.0,48.0,47.0,34.0
2014-01-12,218.0,36.0,22.0,16.0,11.0,12.0
2014-01-13,76.0,97.0,6.0,40.0,43.0,29.0
2014-01-14,190.0,94.0,5.0,38.0,46.0,30.0
2014-01-15,190.0,162.0,6.0,46.0,47.0,36.0
2014-01-16,249.0,340.0,7.0,58.0,58.0,47.0
2014-01-17,466.0,88.0,14.0,31.0,33.0,24.0
2014-01-18,228.0,57.0,14.0,32.0,22.0,19.0
2014-01-19,134.0,125.0,26.0,33.0,40.0,28.0
2014-01-20,185.0,30.0,24.0,7.0,3.0,11.0
2014-01-21,42.0,36.0,18.0,21.0,18.0,17.0
2014-01-22,95.0,102.0,6.0,44.0,46.0,27.0
2014-01-23,211.0,173.0,2.0,56.0,66.0,41.0
2014-01-24,339.0,103.0,7.0,39.0,39.0,26.0
2014-01-25,221.0,37.0,26.0,18.0,12.0,16.0
2014-01-26,98.0,58.0,21.0,18.0,21.0,15.0
2014-01-27,122.0,83.0,22.0,29.0,33.0,19.0
2014-01-28,157.0,54.0,23.0,16.0,12.0,15.0
2014-01-29,109.0,97.0,9.0,31.0,38.0,26.0
2014-01-30,208.0,62.0,27.0,16.0,20.0,17.0
2014-01-31,126.0,132.0,14.0,18.0,38.0,17.0
2014-02-01,220.0,95.0,2.0,24.0,34.0,22.0
2014-02-02,211.0,73.0,29.0,11.0,11.0,20.0
2014-02-03,117.0,30.0,28.0,4.0,3.0,18.0
2014-02-04,31.0,29.0,25.0,9.0,10.0,18.0
2014-02-05,63.0,74.0,20.0,17.0,28.0,18.0
2014-02-06,175.0,88.0,17.0,24.0,36.0,25.0
2014-02-07,202.0,57.0,16.0,18.0,21.0,14.0
2014-02-08,175.0,28.0,28.0,13.0,12.0,17.0
2014-02-09,108.0,9.0,26.0,8.0,9.0,
2014-02-10,51.0,18.0,23.0,15.0,11.0,18.0
2014-02-11,74.0,77.0,13.0,38.0,38.0,24.0
2014-02-12,192.0,83.0,24.0,35.0,30.0,24.0
2014-02-13,205.0,116.0,17.0,34.0,44.0,28.0
2014-02-14,261.0,186.0,11.0,43.0,43.0,36.0
2014-02-15,332.0,324.0,12.0,50.0,56.0,39.0
2014-02-16,408.0,173.0,25.0,39.0,45.0,31.0
2014-02-17,322.0,56.0,28.0,27.0,37.0,21.0
2014-02-18,161.0,54.0,21.0,25.0,21.0,12.0
2014-02-19,148.0,57.0,24.0,27.0,22.0,17.0
2014-02-20,140.0,143.0,4.0,37.0,24.0,23.0
2014-02-21,302.0,165.0,7.0,45.0,39.0,33.0
2014-02-22,378.0,170.0,7.0,43.0,53.0,35.0
2014-02-23,387.0,154.0,9.0,39.0,69.0,39.0
2014-02-24,338.0,216.0,4.0,61.0,71.0,49.0
2014-02-25,398.0,301.0,3.0,64.0,50.0,58.0
2014-02-26,462.0,262.0,14.0,63.0,44.0,29.0
2014-02-27,421.0,23.0,32.0,10.0,5.0,10.0
2014-02-28,67.0,65.0,17.0,30.0,20.0,16.0
2014-03-01,169.0,61.0,31.0,26.0,16.0,21.0
2014-03-02,142.0,111.0,16.0,41.0,37.0,29.0
2014-03-03,208.0,155.0,4.0,44.0,57.0,46.0
2014-03-04,295.0,55.0,30.0,16.0,13.0,24.0
2014-03-05,95.0,28.0,26.0,19.0,8.0,11.0
2014-03-06,78.0,22.0,30.0,11.0,5.0,18.0
2014-03-07,62.0,55.0,25.0,21.0,12.0,16.0
2014-03-08,131.0,118.0,15.0,43.0,40.0,26.0
2014-03-09,227.0,90.0,27.0,34.0,25.0,21.0
2014-03-10,188.0,80.0,18.0,33.0,30.0,22.0
2014-03-11,173.0,125.0,35.0,41.0,42.0,30.0
2014-03-12,253.0,20.0,41.0,12.0,3.0,18.0
2014-03-13,61.0,47.0,36.0,19.0,6.0,12.0
2014-03-14,73.0,56.0,37.0,15.0,6.0,17.0
2014-03-15,72.0,109.0,26.0,48.0,25.0,16.0
2014-03-16,180.0,113.0,42.0,36.0,44.0,31.0
2014-03-17,188.0,141.0,30.0,28.0,14.0,20.0
2014-03-18,145.0,79.0,37.0,19.0,8.0,13.0
2014-03-19,106.0,67.0,34.0,24.0,10.0,12.0
2014-03-20,134.0,26.0,36.0,9.0,2.0,9.0
2014-03-21,42.0,45.0,40.0,20.0,6.0,16.0
2014-03-22,78.0,86.0,43.0,28.0,9.0,13.0
2014-03-23,131.0,111.0,74.0,36.0,24.0,19.0
2014-03-24,207.0,141.0,47.0,50.0,30.0,23.0
2014-03-25,293.0,136.0,72.0,53.0,24.0,21.0
2014-03-26,278.0,189.0,63.0,60.0,29.0,23.0
2014-03-27,354.0,196.0,6.0,61.0,20.0,29.0
2014-03-28,321.0,108.0,39.0,33.0,14.0,21.0
2014-03-29,207.0,68.0,43.0,15.0,3.0,16.0
2014-03-30,103.0,59.0,43.0,21.0,3.0,10.0
2014-03-31,93.0,117.0,39.0,34.0,18.0,22.0
2014-04-01,206.0,84.0,57.0,32.0,8.0,9.0
2020-01-01,,46.0,6.0,23.0,2.0,8.0
2019-01-01,,46.0,17.0,20.0,5.0,9.0
2017-09-11,,23.0,35.0,19.0,1.0,3.0
2015-01-01,,67.0,19.0,29.0,16.0,11.0
2014-01-01,,85.0,20.0,30.0,14.0,20.0
2016-01-03,,,18.0,32.0,10.0,15.0
